     -169.403102763540517      520.527855295024324     1       58.8399776495       60.8497051935       67.7880499414
     -173.928426590626799      538.668904318112141    48       61.0912057646       61.0912067497       61.0912078191
     -169.595963474128268      516.884246500467725     1       56.6045868056       60.7059931325       72.5680113687
     -170.231263132035139      515.875529355257527     1       56.6683754534       61.1884672305       71.8200581732
     -170.376934510608720      520.797078297276244     1       55.8383842433       63.9044676619       68.3463313489
     -170.105368363657391      516.958366910478730     1       56.8569535813       61.7076204440       69.8738425501
     -170.956696805726324      529.093230380418049     1       57.6283298587       58.0433562978       76.7455956418
     -170.009639512156269      519.777090501400380     1       56.9348453473       61.6633151974       70.7738153650
     -168.599196159561728      509.909370165695236     1       57.9865374767       60.8163219140       72.8004621027
     -168.070088974467069      509.113466754769036     1       57.9020643621       60.4144161225       72.5346704610
     -169.504957599217562      513.515292754088250     1       58.1890538260       61.5157653330       69.6271596715
     -169.064139987219761      511.400761853594702     1       59.4153015122       60.5626311197       69.9701342097
     -169.300259364457077      514.362852419426872     1       55.9250068312       63.7725689146       72.0928759007
     -169.342885430062438      508.051020668229512     1       56.8135784835       63.4881343461       69.7784441045
     -169.893915355205166      517.837835327047856     1       57.7968929980       60.5227350311       71.0911647261
     -172.877736411172634      532.373162421552365     1       56.0677110920       59.7701450391       74.2584137590
     -173.252378415649247      534.391888577387135    10       57.2204533680       57.2204553031       77.8839499206
     -169.775106969492867      515.126893001683584     1       56.8047154442       60.7335599641       71.9304183154
     -170.692312506794934      515.812670926179180     1       56.4168042187       60.2360391071       72.6369440060
     -170.989860472808601      515.254963661860529     1       55.8978545861       60.9866024116       71.3643382302
     -169.205253906133805      512.433796685178208     1       56.5898861999       62.7391601840       69.2875225217
     -169.266920456735534      517.079969696788794     1       57.8352238679       60.8298828641       69.2890490005
     -169.304465679529244      512.726248563699869     1       56.2947433369       62.2471086236       70.6529444195
     -170.992492628999827      524.126549243346744     1       55.6720842004       61.1532839372       73.7601042971
     -169.102941660776224      514.702591231649876     1       56.8921750347       61.2223252101       71.4070931225
     -170.689868954920939      519.619611482414371     1       56.3683988347       59.6508407898       74.3681193326
     -169.321538392171163      516.120510141438444     1       56.3975368207       61.9637549291       70.4285893928
     -170.214278658584249      517.032848869601480     1       57.4766658205       61.3433565987       69.0417531929
     -170.202212744094624      510.842398504635867     2       56.6263592143       61.4141216722       69.2853972756
     -170.184448403777452      513.733439510525955     1       57.9128019166       59.7794751218       69.7797066194
     -169.469739559650463      510.626239882858385     1       55.1494533403       61.5560409329       75.4385182821
     -170.834772115829452      519.016963803631711     1       56.5132671458       59.3570431287       74.2770999681
     -170.659206592672518      516.909256586944366     1       56.7600645239       59.3943576936       73.9507873057
     -170.527480411163424      514.069889794680307     1       57.6425656481       58.8521000268       73.0204886115
     -170.262778166227122      516.267557513217753     1       56.7724569596       61.6287030007       69.5314895124
     -169.916464970961925      509.623702243655998     1       57.1715618528       59.2697763907       73.6247135837
