       26.6405000000        1.0000000000         1         1       238        1.0000000000        1.0000000000        1.0000000000
       26.8473000000        1.0000000000         1         1       307        1.0000000000        1.0000000000        1.0000000000
       27.2714000000        1.0000000000         1         1       521        1.0000000000        1.0000000000        1.0000000000
       26.9865000000        1.0000000000         1         1       607        1.0000000000        1.0000000000        1.0000000000
       26.0578000000        1.0000000000         1         1       608        1.0000000000        1.0000000000        1.0000000000
       26.2644000000        1.0000000000         1         1       915        1.0000000000        1.0000000000        1.0000000000
        7.3151300000        1.0000000000         1         2        17        1.0000000000        1.0000000000        1.0000000000
        8.0115300000        1.0000000000         1         2        97        1.0000000000        1.0000000000        1.0000000000
       11.3436000000        1.0000000000         1         2       254        1.0000000000        1.0000000000        1.0000000000
        7.2874000000        1.0000000000         1         2       290        1.0000000000        1.0000000000        1.0000000000
        7.9426800000        1.0000000000         1         2       567        1.0000000000        1.0000000000        1.0000000000
        8.7277100000        1.0000000000         1         2       596        1.0000000000        1.0000000000        1.0000000000
        7.1148900000        1.0000000000         1         2       622        1.0000000000        1.0000000000        1.0000000000
        7.6692500000        1.0000000000         1         2       648        1.0000000000        1.0000000000        1.0000000000
        6.7745400000        1.0000000000         1         2       994        1.0000000000        1.0000000000        1.0000000000
       21.1196000000        1.0000000000         1         3        37        1.0000000000        1.0000000000        1.0000000000
       24.3383000000        1.0000000000         1         3       105        1.0000000000        1.0000000000        1.0000000000
       22.8388000000        1.0000000000         1         3       130        1.0000000000        1.0000000000        1.0000000000
       21.2987000000        1.0000000000         1         3       175        1.0000000000        1.0000000000        1.0000000000
       23.3900000000        1.0000000000         1         3       209        1.0000000000        1.0000000000        1.0000000000
       21.3713000000        1.0000000000         1         3       265        1.0000000000        1.0000000000        1.0000000000
       21.7067000000        1.0000000000         1         3       366        1.0000000000        1.0000000000        1.0000000000
       24.4572000000        1.0000000000         1         3       594        1.0000000000        1.0000000000        1.0000000000
       25.0462000000        1.0000000000         1         3       770        1.0000000000        1.0000000000        1.0000000000
       21.5223000000        1.0000000000         1         3       837        1.0000000000        1.0000000000        1.0000000000
       22.4697000000        1.0000000000         1         3       910        1.0000000000        1.0000000000        1.0000000000
       21.3465000000        1.0000000000         1         3       982        1.0000000000        1.0000000000        1.0000000000
       26.9149000000        1.0000000000         1         4        23        1.0000000000        1.0000000000        1.0000000000
